fipdate,exposed_aw,exposed_po,exposed_wd,date,fips
61132019-08-24,1,0,0,2019-08-24,6113
61132019-08-25,1,0,0,2019-08-25,6113
61132019-08-26,1,0,0,2019-08-26,6113
61132019-08-27,1,0,0,2019-08-27,6113
61132019-08-28,1,0,0,2019-08-28,6113
61132019-09-14,1,0,0,2019-09-14,6113
61132019-09-15,1,0,0,2019-09-15,6113
61132019-09-25,1,0,0,2019-09-25,6113
61132019-09-26,1,0,0,2019-09-26,6113
61132019-09-27,1,0,0,2019-09-27,6113
61152018-05-29,1,0,0,2018-05-29,6115
61152018-05-30,1,0,0,2018-05-30,6115
61152018-06-04,1,0,0,2018-06-04,6115
61152018-06-13,1,0,0,2018-06-13,6115
61152018-06-14,1,0,0,2018-06-14,6115
61152018-06-23,1,0,0,2018-06-23,6115
61152018-06-24,1,0,0,2018-06-24,6115
61152018-07-01,1,0,0,2018-07-01,6115
61152018-07-02,1,0,0,2018-07-02,6115
61152018-07-13,1,0,0,2018-07-13,6115
61152018-07-15,1,0,0,2018-07-15,6115
61152018-07-18,1,0,0,2018-07-18,6115
61152018-07-19,1,0,0,2018-07-19,6115
61152018-07-20,1,0,0,2018-07-20,6115
61152018-07-23,1,0,0,2018-07-23,6115
61152018-07-24,1,0,0,2018-07-24,6115
61152018-07-25,1,0,0,2018-07-25,6115
61152018-07-26,1,0,0,2018-07-26,6115
61152018-07-27,1,0,0,2018-07-27,6115
61152018-07-28,1,0,0,2018-07-28,6115
61152018-07-29,1,0,0,2018-07-29,6115
61152018-08-01,1,0,0,2018-08-01,6115
61152018-08-11,1,0,0,2018-08-11,6115
61152018-08-12,1,0,0,2018-08-12,6115
61152018-08-19,1,0,0,2018-08-19,6115
61152018-08-20,1,0,0,2018-08-20,6115
61152018-09-28,1,0,0,2018-09-28,6115
61152019-06-05,1,0,0,2019-06-05,6115
61152019-06-06,1,0,0,2019-06-06,6115
61152019-06-11,1,0,0,2019-06-11,6115
61152019-06-12,1,0,0,2019-06-12,6115
61152019-06-13,1,0,0,2019-06-13,6115
61152019-06-19,1,0,0,2019-06-19,6115
61152019-07-26,1,0,0,2019-07-26,6115
61152019-07-28,1,0,0,2019-07-28,6115
61152019-07-29,1,0,0,2019-07-29,6115
61152019-08-15,1,0,0,2019-08-15,6115
61152019-08-16,1,0,0,2019-08-16,6115
61152019-08-17,1,0,0,2019-08-17,6115
61152019-08-23,1,0,0,2019-08-23,6115
61152019-08-24,1,0,0,2019-08-24,6115
61152019-08-25,1,0,0,2019-08-25,6115
61152019-08-26,1,0,0,2019-08-26,6115
61152019-08-27,1,0,0,2019-08-27,6115
61152019-08-28,1,0,0,2019-08-28,6115
61152019-09-07,0,0,1,2019-09-07,6115
61152019-09-08,0,0,1,2019-09-08,6115
61152019-09-09,0,0,1,2019-09-09,6115
61152019-09-14,1,0,0,2019-09-14,6115
61152019-09-15,1,0,0,2019-09-15,6115
61152019-09-25,1,0,0,2019-09-25,6115
61152019-09-26,1,0,0,2019-09-26,6115
61152019-09-27,1,0,0,2019-09-27,6115
